title,location,last_modified,price,seller_info,details,description,item_url
"Woom4 Kinderfahrrad 20""","Innsbruck-Land, Tirol","Zuletzt geändert:,15.06.2024, 18:58 Uhr",€ 450,,"Felgenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung",Gebraucht aber in Top Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom4-kinderfahrrad-20-931598622/
Woom 4 lila,"Mistelbach, Niederösterreich","Zuletzt geändert:,15.06.2024, 20:10 Uhr",€ 410,,"20 Zoll,Violett,Gebraucht,Selbstabholung",Wir verkaufen unser sehr gut erhaltenes Woom 4 da es schon zu klein geworden ist!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-lila-2106825676/
"Kinderfahrrad ""Woom 3""","Villach Land, Kärnten","Zuletzt geändert:,25.06.2024, 06:05 Uhr",€ 280,,"bis 16 Zoll,Rot,Neuwertig,Selbstabholung",Verkaufe sehr gut erhaltenes Kinderfahrrad der Marke Woom - Woom 3 wegen Wechsel auf das Woom 4.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-3-976517672/
"Woom 5 Grün 24"" Zoll","Amstetten, Niederösterreich","Zuletzt geändert:,15.06.2024, 17:08 Uhr",€ 450,,"24 Zoll,Grün,Gebraucht,Selbstabholung",Biete tolles Kinderfahrrad der Marke Woom - Größe 5. 24“ Zoll Räder,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-gruen-24-zoll-1068422409/
WOOM 3 lila,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,15.06.2024, 17:19 Uhr",€ 320,,"Violett,Gebraucht,Selbstabholung",WOOM 3 lila,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-946851469/
Woom 1,"Rohrbach, Oberösterreich","Zuletzt geändert:,15.06.2024, 16:50 Uhr",€ 180,,"Gelb,Gebraucht,Selbstabholung, Versand","2 Sommer damit gefahren, sehr guter Zustand!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-920099181/
WOOM 4 lila,"Sankt Pölten Land, Niederösterreich","Zuletzt geändert:,15.06.2024, 16:28 Uhr",€ 370,,"Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-lila-1147318637/
WOOM 3 blau,"Sankt Pölten Land, Niederösterreich","Zuletzt geändert:,15.06.2024, 16:33 Uhr",€ 350,,"Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-blau-1568025056/
Woom 5 *neuer Preis*,3002 Purkersdorf,"Zuletzt geändert:,25.06.2024, 20:34 Uhr",€ 480,Privatperson,"Kettenschaltung,Felgenbremse,24 Zoll,Türkis,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-neuer-preis-1101410711/
Woom 3,,"Zuletzt geändert:,15.06.2024, 15:20 Uhr",€ 350,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Woom 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-842873350/
Kania Kinderfahrrad 20 Zoll small (Pyrobike) light weight,"Salzburg Stadt, Salzburg","Zuletzt geändert:,16.06.2024, 10:30 Uhr",€ 220,,"Kettenschaltung,Felgenbremse,45 cm,20 Zoll,Grün,Gebraucht,Selbstabholung","Kania (Pyrobike, ähnlich zu Woom Rädern) leichtes Kinderfahrrad 8 Gänge, Schutzbleche. Sattelbezug aus Fell (Fellhof) auch vorhanden.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kania-kinderfahrrad-20-zoll-small-pyrobike-light-weight-820672902/
Kinderfahrrad Cygnus 16 Zoll - sehr leicht - Gewicht wie Woom,,"Zuletzt geändert:,05.07.2024, 10:11 Uhr",€ 180,,"Felgenbremse,bis 16 Zoll,Blau,Neuwertig,Selbstabholung, Versand",Sehr gut erhalten. Wie neu Super leicht. (wie Woom). Mit Korb.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-cygnus-16-zoll-sehr-leicht-gewicht-wie-woom-775024427/
Woom 1,5661 Rauris,"Zuletzt geändert:,27.06.2024, 19:39 Uhr",€ 170,Privatperson,"Felgenbremse,Violett,Neuwertig,Selbstabholung",Woom 1 Laufrad,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-1728761978/
Cube Cubie 160 Fahrrad,"Mistelbach, Niederösterreich","Zuletzt geändert:,29.06.2024, 20:16 Uhr",€ 200,,"Felgenbremse,bis 16 Zoll,Rosa,Gebraucht,Selbstabholung, Versand","Verkauft wird ein tolles Mädchen Fahrrad in 16 Zoll, Gewicht ca 7,5 kg, hält mir einem Woom mit",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/cube-cubie-160-fahrrad-946485424/
Woom 3,"Perg, Oberösterreich","Zuletzt geändert:,15.06.2024, 12:52 Uhr",€ 350,,"Kettenschaltung,Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung","Wir verkaufen ein blaues Woom 3 inklusive Leggie Seitenständer und Original Steckblech aus Erstbesitz. Beide Fahrradschläuche sind neu, zusätzlich gibt es 2 passende Ersatzschläuche. Das Zubehör hat einen Neuwert von 60€.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1169293098/
"Woom 3, rot",,"Zuletzt geändert:,15.06.2024, 12:31 Uhr",€ 300,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung","Woom 3, guter Zustand inkl. Zubehör",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-934388996/
Woom 4 lila,"Linz Land, Oberösterreich","Zuletzt geändert:,15.06.2024, 12:46 Uhr",€ 470,,"Kettenschaltung,Felgenbremse,Violett,Gebraucht,Selbstabholung",Verkaufe Woom 4 Kinderfahrrad – Lila,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-lila-1000236971/
Woom 2 rot mit Klingel und Seitenständer,,"Zuletzt geändert:,15.06.2024, 11:54 Uhr",€ 350,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Verkaufen unser Woom 2 rot mit Klingel und Seitenständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-rot-mit-klingel-und-seitenstaender-1280360378/
Woom Nr 4 in blau,"Baden, Niederösterreich","Zuletzt geändert:,15.06.2024, 11:48 Uhr",€ 500,,"Blau,Gebraucht,Selbstabholung, Versand",Verkaufe ein Woom bike nr 4.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-nr-4-in-blau-1613418756/
Woom Fahrrad 1,"Mistelbach, Niederösterreich","Zuletzt geändert:,15.06.2024, 11:53 Uhr",€ 150,,"Rot,Gebraucht,Selbstabholung",Verkaufe gebrauchtes Woom 1 Fahrrad ohne Glocke!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-fahrrad-1-1497058471/
WOOM 4,"Kirchdorf an der Krems, Oberösterreich","Zuletzt geändert:,15.06.2024, 10:29 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",WOOM 4 abzugeben normale Gebrauchsspuren sonst alles in Ordnung,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1787345432/
Woom 4,"Wiener Neustadt Land, Niederösterreich","Zuletzt geändert:,15.06.2024, 10:56 Uhr",€ 400,,"Kettenschaltung,Blau,Gebraucht,Selbstabholung","Verkaufe gebrauchtes blaues Woom 4. Einige Gebrauchsspuren, aber voll funktionstüchtig. Mit Ständer.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-852861168/
Woom 3 grün,"Mödling, Niederösterreich","Zuletzt geändert:,15.06.2024, 11:16 Uhr",€ 295,,"bis 16 Zoll,Grün,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-1838807769/
"Woom 3 Kinderfahrrad, 16 Zoll, blau",9073 Klagenfurt,"Zuletzt geändert:,25.06.2024, 16:49 Uhr",€ 320,Privatperson,"Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-16-zoll-blau-1339112890/
"Woom 3 Kinderfahrrad, 16 Zoll, rot",9073 Klagenfurt,"Zuletzt geändert:,25.06.2024, 16:49 Uhr",€ 320,Privatperson,"Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-16-zoll-rot-1768314170/
"Woom 3 Kinderfahrrad / Erstbesitz / MJ: 2022 / Klingel + Ständer + Kotflügel (Neupreis € 471,00)",,"Zuletzt geändert:,24.06.2024, 14:51 Uhr",€ 349,,"Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-erstbesitz-mj-2022-klingel-staender-kotfluegel-neupreis-euro-471-00-1194630535/
Woom 4,"Eisenstadt - Umgebung, Burgenland","Zuletzt geändert:,15.06.2024, 09:36 Uhr",€ 380,,"Grün,Gebraucht,Selbstabholung",Woom 4 in Grün,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1761792782/
"WOOM 3, neuwertig, rot",,"Zuletzt geändert:,23.06.2024, 21:42 Uhr",€ 330,,"bis 16 Zoll,Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-neuwertig-rot-1555448522/
Kubike 16L MTB mit 2-Gang SRAM Fliehkraftschaltung,"Wels-Land, Oberösterreich","Zuletzt geändert:,15.06.2024, 09:22 Uhr",€ 290,,"Nabenschaltung,Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Verkaufe unser Top Kinderbike,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kubike-16l-mtb-mit-2-gang-sram-fliehkraftschaltung-2111599296/
"Woom 2, neu ungeöffnet, rot",8010 Graz,"Zuletzt geändert:,15.06.2024, 08:59 Uhr",€ 350,Privatperson,"Rot,Neu,Selbstabholung, Versand",Neu in Box ungeöffnet!!!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-neu-ungeoeffnet-rot-2107068836/
Woom 4 off,"Bruck-Mürzzuschlag, Steiermark","Zuletzt geändert:,14.06.2024, 23:18 Uhr",€ 600,,"Kettenschaltung,Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung, Versand","Verkaufe das gut erhaltene, gebrauchte Bike meines Sohnes. Wurde gut behandelt und hat keine Mängel. Funktioniert einwandfrei.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-off-1903760778/
WOOM 2,"Wiener Neustadt Land, Niederösterreich","Zuletzt geändert:,15.06.2024, 02:00 Uhr",€ 275,,"Kettenschaltung,Rot,Gebraucht,Selbstabholung",Einige Gebrauchsspuren siehe Fotos..,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1782455829/
Woom 4,"Schwaz, Tirol","Zuletzt geändert:,14.06.2024, 18:38 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung",Verkaufe sehr schönes Woom 4 mit Ständer und Klingel.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1502452072/
Kinder Mountainbike 9kg-extra leicht,"Klagenfurt Land, Kärnten","Zuletzt geändert:,14.06.2024, 19:04 Uhr",€ 150,,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Mehrfarbig,Gebraucht,Selbstabholung, Versand","Spezialanfertigung. Cooles Mtb, das mit vielen hochwertigen und leichten Teilen umgerüstet wurde.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinder-mountainbike-9kg-extra-leicht-1915996024/
Woom 4,2000 Stockerau,"Zuletzt geändert:,27.06.2024, 20:23 Uhr",€ 349,Privatperson,"Violett,Gebraucht,Selbstabholung",Inkl. Radständer und Klingel,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-895644922/
Woom 5,2120 Wolkersdorf im Weinviertel,"Zuletzt geändert:,18.06.2024, 05:33 Uhr",€ 430,Privatperson,"Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-1336599887/
(reserviert) Woom UP 4/5 Griffe NEU,"Schwaz, Tirol","Zuletzt geändert:,03.07.2024, 17:41 Uhr",€ 18,,"Kettenschaltung,Scheibenbremse,40 cm,26 Zoll,Weiß,Neu,Selbstabholung, Versand",Verkaufe nagelneue Woom Up Griffe.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-up-4-5-griffe-neu-1552003298/
Puky S-PRO 16-1,9161 Maria Rain,"Zuletzt geändert:,14.06.2024, 18:17 Uhr",€ 200,Privatperson,"Mehrfarbig,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/puky-s-pro-16-1-809295953/
Woom 3 Lila,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,21.06.2024, 15:51 Uhr",€ 290,,"bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Woom 3 Lila zu verkaufen,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-2093960562/
WOOM 3 inkl Seitenständer,"Graz-Umgebung, Steiermark","Zuletzt geändert:,14.06.2024, 17:50 Uhr",€ 380,,"Gelb,Gebraucht,Selbstabholung, Versand",WOOM 3 Rad inklusive Ständer - nur Selbstabholung!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-inkl-seitenstaender-1366305566/
Fahrrad Woom 6,Burgenland,"Zuletzt geändert:,21.06.2024, 16:35 Uhr",€ 550,,"Silber,Neuwertig,Selbstabholung, Versand","Kaum gebrauchtes Fahrrad, sieht aus wie neu.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/fahrrad-woom-6-867512684/
"Norco Fluid 1 FS 24"" Kinder Mountainbike Fully",4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:00 Uhr",,,"Kettenschaltung,Scheibenbremse,24 Zoll,Blau,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/norco-fluid-1-fs-24-kinder-mountainbike-fully-712996667/
"Woom Off 5 24"" | black",4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:06 Uhr",,,"Kettenschaltung,Scheibenbremse,24 Zoll,Schwarz,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-5-24-black-912989893/
Woom 3 in blau,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,14.06.2024, 14:59 Uhr",€ 360,,"Blau,Gebraucht,Selbstabholung",Biete Woom 3 in blau,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-blau-1962419270/
Norco Fluid FS A1 Mountainbike Fully,4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:00 Uhr",,,"Kettenschaltung,Scheibenbremse,ab 29 Zoll,Grün,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/norco-fluid-fs-a1-mountainbike-fully-713009150/
Norco Fluid FS A4 Mountainbike Fully / M,4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:00 Uhr",,,"Kettenschaltung,Scheibenbremse,ab 29 Zoll,Schwarz,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/norco-fluid-fs-a4-mountainbike-fully-m-713032737/
"Norco Fluid 2 FS 20"" Kinder Mountainbike Fully",4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:00 Uhr",,,"Kettenschaltung,Scheibenbremse,20 Zoll,Schwarz,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/norco-fluid-2-fs-20-kinder-mountainbike-fully-712997358/
"Norco Rampage 1 26"" brown/tan Dirtbike",4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:00 Uhr",,,"Scheibenbremse,ab 29 Zoll,Gold,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/norco-rampage-1-26-brown-tan-dirtbike-713051031/
Norco Fluid FS A3 Mountainbike Fully,4810 Gmunden,"Zuletzt geändert:,14.06.2024, 14:00 Uhr",,,"Kettenschaltung,Scheibenbremse,ab 29 Zoll,Silber,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/norco-fluid-fs-a3-mountainbike-fully-713034748/
Woom 3 (Reserviert),"Mistelbach, Niederösterreich","Zuletzt geändert:,22.06.2024, 10:33 Uhr",€ 280,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Woom 3 mit Ständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-reserviert-1496351728/
Kinderfahrrad Woom 2,"Mistelbach, Niederösterreich","Zuletzt geändert:,14.06.2024, 11:19 Uhr",€ 320,,"Tretlagerschaltung,Scheibenbremse,bis 35 cm,bis 16 Zoll,Grün,Gebraucht,Selbstabholung","Privatverkauf, keine Gewährleistung, keine Garantie, keine Rücknahme, keine Haftung",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-2-1520075502/
Woom 3 in Gelb,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,14.06.2024, 12:19 Uhr",€ 330,,"bis 16 Zoll,Gelb,Gebraucht,Selbstabholung, Versand",Gern gefahren aber noch sehr gut in Schuss.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-gelb-1084363419/
"Kania ""twenty"" 20 zoll",6083 Ellbögen,"Zuletzt geändert:,29.06.2024, 15:38 Uhr",€ 230,,"Kettenschaltung,Felgenbremse,48 cm,20 Zoll,Orange,Gebraucht,Selbstabholung, Versand",Extra leichtes Kinderrad,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kania-twenty-20-zoll-1237848320/
Woom 3,,"Zuletzt geändert:,14.06.2024, 09:35 Uhr",€ 380,,"Violett,Neuwertig,Selbstabholung",Woom 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-2145056912/
Woom 3 Kinderfahrrad,"Sankt Pölten Land, Niederösterreich","Zuletzt geändert:,14.06.2024, 08:57 Uhr",€ 400,,"Blau,Neuwertig,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1807540573/
Woom 3 Kinderfahrrad,"1130 Wien, 13. Bezirk, Hietzing","Zuletzt geändert:,02.07.2024, 12:23 Uhr",€ 300,Privatperson,"Felgenbremse,bis 35 cm,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Woom 3 in rot.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-2102925037/
Woom 5,"Gänserndorf, Niederösterreich","Zuletzt geändert:,06.07.2024, 13:01 Uhr",€ 420,,"Rot,Neuwertig,Selbstabholung",Mit Ständer!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-1911839589/
Wie NEU! Woom NOW 6 - 20&26 Zoll für 10-14Jahre ice blue/ carbon black mit Front Gepäckträger - nur 1x gefahren,2102 Bisamberg,"Zuletzt geändert:,26.06.2024, 09:47 Uhr",€ 629,Privatperson,"Kettenschaltung,Felgenbremse,50 cm,26 Zoll,Mehrfarbig,Neuwertig,Selbstabholung, Versand","Das Fahrrad befindet sich in einem absolut neuwertigen Zustand, da meine Tochter leider nur 1x eine kleine Proberunde gefahren ist. Es hat eine Lichtautomatik, diese schaltet sich ein, sobald man losfährt. Selbstverständlich gibt es den Front Gepäckträger auch dazu, dieser wurde nur noch nicht montiert und ist noch originalverpackt. Die Rahmengröße weiß ich leider nicht. Der Lieferschein vom Oktober 2022 kann gerne mitgegeben werden.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/wie-neu-woom-now-6-20-26-zoll-fuer-10-14jahre-ice-blue-carbon-black-mit-front-gepaecktraeger-nur-1x-gefahren-1925387763/
Scott Scale 24 Zoll Mountainbike,,"Zuletzt geändert:,14.06.2024, 08:37 Uhr",€ 260,,"Kettenschaltung,Felgenbremse,bis 35 cm,24 Zoll,Orange,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/scott-scale-24-zoll-mountainbike-1892991419/
Rotes Woom 3,"Kirchdorf an der Krems, Oberösterreich","Zuletzt geändert:,20.06.2024, 06:16 Uhr",€ 320,,"Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/rotes-woom-3-1328826581/
"Woom 3, inkl. Ständer und Klingel","Feldkirch, Vorarlberg","Zuletzt geändert:,14.06.2024, 15:08 Uhr",€ 290,,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung, Versand",Verkaufe gut erhaltenes Woom 3 inkl. original Seitenständer und Klingel.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-inkl-staender-und-klingel-1962821844/
WOOM 3,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,14.06.2024, 08:31 Uhr",€ 320,,"Felgenbremse,bis 35 cm,bis 16 Zoll,Blau,Neuwertig,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1180681693/
WOOM 3 Gelb !,"Gänserndorf, Niederösterreich","Zuletzt geändert:,05.07.2024, 21:49 Uhr",€ 320,,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung","WOOM 3 in der Farbe „Sunny Yellow“ zu verkaufen, inkl. Seitenständer in gutem gebrauchten Zustand!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-1324115789/
Woom 4 Fahrrad,"Sankt Pölten Land, Niederösterreich","Zuletzt geändert:,14.06.2024, 06:03 Uhr",€ 465,,"Kettenschaltung,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-fahrrad-841655497/
Kinderfahrrad Puky S-PRO 18-1,"Südoststeiermark, Steiermark","Zuletzt geändert:,14.06.2024, 06:45 Uhr",€ 250,,"18 Zoll,Mehrfarbig,Gebraucht,Selbstabholung","Superleichtes Kinderfahrrad, Puky S-PRO 18-1, Gewicht: 6,3 kg, für Kinder von 105-120 cm Körpergröße, vergleichbar mit WOOM, perfekt auch für Anfänger. Sehr guter Zustand mit kleinen, normalen Gebrauchsspuren (siehe Fotos) zu verkaufen um EUR 250,00.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-puky-s-pro-18-1-938676666/
Woom 3 lila,"Baden, Niederösterreich","Zuletzt geändert:,14.06.2024, 05:23 Uhr",€ 299,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Woom 3 Kinderfahrrad mit üblichen Gebrauchsspuren inkl. Ständer und Klingel. Nur Abholung. Bei Fragen einfach schreiben.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-1831104934/
Woom 3 Violett inkl. Ständer,,"Zuletzt geändert:,13.06.2024, 21:22 Uhr",€ 340,,"bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Woom 3 in Violett inkl. Ständer und Trinkflaschenhalter zu verkaufen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-violett-inkl-staender-1631134795/
WOOM 3 Kinderfahrrad rot 16 Zoll inkl. Zubehör,,"Zuletzt geändert:,05.07.2024, 19:09 Uhr",€ 280,,"Kettenschaltung,Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-rot-16-zoll-inkl-zubehoer-1152083362/
Woom 3,8734 Großlobming,"Zuletzt geändert:,13.06.2024, 20:08 Uhr",€ 330,Privatperson,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1188579567/
Opel Laufrad Woom,,"Zuletzt geändert:,13.06.2024, 20:12 Uhr",€ 250,,"Gelb,Gebraucht,Selbstabholung, Versand","Opel Laufrad, Neuwertig, 1A Zustand",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/opel-laufrad-woom-1677132161/
"Kinderfahrrad FROG 48, 16 Zoll","Innsbruck, Tirol","Zuletzt geändert:,30.06.2024, 09:50 Uhr",€ 160,,"Mehrfarbig,Gebraucht,Selbstabholung","Kinderfahrrad Frog 48 für Kinder im Alter von 4-5 Jahren, leicht, 16 Zoll, (Woom 3 ähnlich). Im guten Zustand. Bremsen, Klingel, Fahrradständer sind dabei. Gerne vorbeikommen und ausprobieren.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-frog-48-16-zoll-1257824887/
Woom Radständer Gr M zu verkaufen,"Bruck-Mürzzuschlag, Steiermark","Zuletzt geändert:,13.06.2024, 17:59 Uhr",€ 15,,"Schwarz,Neuwertig,Selbstabholung, Versand",Woom Radständer Gr M zu verkaufen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-radstaender-gr-m-zu-verkaufen-1924529037/
woom 4 | grün,Steiermark,"Zuletzt geändert:,13.06.2024, 18:31 Uhr",€ 349,,"Kettenschaltung,20 Zoll,Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-gruen-1703903840/
"Woom 1 grün mit Trittbrett, Radständer und Klingel",6370 Kitzbühel,"Zuletzt geändert:,27.06.2024, 12:12 Uhr",€ 230,Privatperson,"Grün,Neuwertig,Selbstabholung, Versand",Laufrad ist eigentlich neu! Preis inkl Trittbrett und Radständer!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-gruen-mit-trittbrett-radstaender-und-klingel-1674270505/
Woom 2 kinderfahrrad,8200 Gleisdorf,"Zuletzt geändert:,25.06.2024, 21:20 Uhr",€ 282,Privatperson,"Rot,Gebraucht,Selbstabholung",Kinderfahrrad Woom 2 mit Ständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-kinderfahrrad-1293737803/
